ionA ionB gAB
Cd:2+ P:5+ 0.1859492116137187
B:3+ Sm:3+ 0.18569674621307586
Tl:1+ U:5+ 0.18522052768598624
V:5+ Zn:2+ 0.18517116005491277
In:1+ Pr:3+ 0.1849988341333882
Cd:2+ Ni:4+ 0.18483837016577553
Cu:2+ Pb:2+ 0.18478916238272536
Hg:2+ Tm:3+ 0.1845206135850379
Li:1+ Tb:4+ 0.18440883039143532
Bk:3+ Gd:3+ 0.18437503304306155
Cr:6+ Sc:3+ 0.18429131102489257
Ge:2+ Yb:3+ 0.18423801815724994
Mo:6+ Ru:4+ 0.18419948731575378
Cr:2+ Si:4+ 0.18412294002868937
Pu:4+ Sm:3+ 0.18395509075051222
Al:3+ Cl:7+ 0.18349020379768305
Co:2+ Th:4+ 0.18341834576168492
Cm:3+ Sm:3+ 0.1832023981911908
Bi:3+ N:5+ 0.1831847989062781
Cd:2+ Nd:2+ 0.18308284809538025
Cd:2+ Sc:2+ 0.18290413709847061
Np:3+ Sm:3+ 0.1826940221541092
Mn:2+ Mo:5+ 0.18246391511155113
Br:1- Tl:3+ 0.18241756287907618
Co:4+ W:6+ 0.1823175422237482
Sc:3+ Te:4+ 0.18225994699784384
Pd:3+ Yb:3+ 0.18208055583177038
Am:4+ Cr:3+ 0.1820605742459267
La:3+ Yb:2+ 0.18192241584829238
Ag:3+ Y:3+ 0.18183409329452874
Ca:2+ I:1- 0.1818172474004067
Li:1+ P:5+ 0.1815371887833007
Eu:3+ Ge:4+ 0.18149840968429795
Cm:3+ Yb:3+ 0.18147911638450356
Ag:3+ Li:1+ 0.18129202151297227
Rh:2+ Yb:3+ 0.18128225517479218
Np:3+ Yb:3+ 0.1810062908086037
Bi:3+ Ru:5+ 0.18094415128390648
Pb:2+ Tl:3+ 0.18065292526973162
Be:2+ Mg:2+ 0.1805802872845288
C:4+ Lu:3+ 0.1805571965307164
Br:1- Nd:3+ 0.1803985523426725
Bk:3+ Ho:3+ 0.1803567635809765
Ba:2+ Yb:3+ 0.18027730339267697
Ce:3+ Ni:2+ 0.17996554397196676
Au:3+ Sm:3+ 0.17994760306214272
Na:1+ Th:4+ 0.17992841808776128
Nd:3+ S:2- 0.1792471083302897
As:5+ Yb:3+ 0.17923131239606876
Gd:3+ Mn:3+ 0.1789921196532567
Ir:3+ Yb:3+ 0.17891632008160713
Sr:2+ Tc:7+ 0.17888541533125474
Er:3+ Re:5+ 0.17882556451733106
Gd:3+ Y:2+ 0.17864080568910523
Tl:1+ U:3+ 0.17856705689399283
Cd:2+ La:2+ 0.17819449492320835
Na:1+ Sn:2+ 0.17804959098780127
Mg:2+ Se:2- 0.1778741427899489
Ru:6+ Si:4+ 0.17778574187788676
La:3+ Sm:2+ 0.17776307628616853
Am:4+ Mn:2+ 0.17759821379702506
Ge:4+ H:1+ 0.17748139237371532
Bk:3+ Sc:3+ 0.17746181999344307
Sn:4+ Tm:3+ 0.17742868508771126
Cf:3+ Sm:3+ 0.17739681462031445
Re:6+ Si:4+ 0.17726704299379742
C:4+ Ni:2+ 0.17713283573701613
Ru:7+ Sr:2+ 0.1770694921764754
Ag:2+ Y:3+ 0.17670488092783718
Fe:6+ Si:4+ 0.17669031597025495
I:5+ Zn:2+ 0.17651189109250465
Cr:3+ Pd:3+ 0.17649957327562388
La:3+ Tm:2+ 0.17648438016149204
Cm:3+ Gd:3+ 0.17616643624631384
Ga:3+ Re:5+ 0.17609415439517717
Ru:7+ Yb:3+ 0.17600845472450738
Pt:4+ Sm:3+ 0.1758530440681217
Cr:3+ Rh:2+ 0.17578549838012192
Er:3+ Np:4+ 0.17568416437958964
Bk:3+ Tl:1+ 0.17551605272667758
Pb:2+ Re:5+ 0.17549938090702444
Gd:3+ Ho:2+ 0.17544026552868613
Bk:3+ Y:3+ 0.17535579866933515
Cr:5+ Pr:3+ 0.17527262474246055
Mn:2+ W:5+ 0.17526735667475246
Sc:3+ Tm:2+ 0.17479184490073024
Zn:2+ Zr:3+ 0.174492975653445
Mo:6+ P:5+ 0.17445424059324752
Pd:3+ Zn:2+ 0.17443248604368675
Cd:2+ Ru:5+ 0.17440218072941654
Mn:2+ Te:6+ 0.17403951097140147
Ce:3+ Mg:2+ 0.17400099102051747
Rh:2+ Zn:2+ 0.17372677408681264
Au:1+ Bi:3+ 0.17367237709907193
Cr:6+ Li:1+ 0.17316357870553525
Cd:2+ I:7+ 0.17312944949768058
Au:3+ Gd:3+ 0.1730626002792735
Ho:3+ Zr:3+ 0.17283018946974318
Si:4+ Ta:3+ 0.17274207554399823
Ce:2+ Yb:3+ 0.17256910390419794
Gd:3+ Pr:2+ 0.17236847572744074
Mn:2+ Pu:4+ 0.17232707498618624
Mn:2+ Pd:3+ 0.17216318456313953
Ge:2+ Sc:3+ 0.17210602344250772
Nb:2+ Yb:3+ 0.1720340712185725
Al:3+ Mn:4+ 0.17196523978890763
Fe:3+ Tb:4+ 0.17195223802252957
Ge:2+ I:1- 0.1719117686663715
Cr:3+ Re:6+ 0.17189317733891588
Ni:2+ V:5+ 0.17154347608654916
Mn:2+ Rh:2+ 0.17143750680162234
Ce:3+ Co:2+ 0.17142979358340016
Nd:3+ U:5+ 0.17133993468424993
Fe:4+ Nd:3+ 0.17132997173796924
Cm:3+ La:3+ 0.17119775598442702
Re:7+ Sc:3+ 0.1711714722350369
S:2- Sm:3+ 0.17092531928503849
La:3+ Np:3+ 0.17072439936917122
B:3+ Ge:4+ 0.17066983143975467
Cf:3+ Gd:3+ 0.1706094079444322
Nd:3+ Pr:4+ 0.1704847457381411
N:3- Re:7+ 0.1702762371030789
S:2- Zr:4+ 0.17019557960196677
Ge:2+ Y:3+ 0.17011969206438257
Ge:4+ Tm:3+ 0.17010696850282717
Er:3+ Fe:4+ 0.16999198472146318
Ho:3+ Ir:3+ 0.1698306623274066
Ba:2+ Cd:2+ 0.16929291951647746
Gd:3+ Pt:4+ 0.1691805241957389
U:4+ V:3+ 0.16865224190185257
I:7+ Rb:1+ 0.16863266522020803
Co:4+ Nd:3+ 0.16857609617661073
Bi:3+ U:6+ 0.16854336637254094
Ag:3+ Nd:3+ 0.16828357565685823
Mn:2+ Re:6+ 0.16764146093250917
Ce:2+ Gd:3+ 0.16751390812930791
As:5+ Sc:3+ 0.16742900711481293
Bi:3+ Pd:2+ 0.16730725345901967
La:3+ Re:6+ 0.1671986684907493
Fe:6+ Mn:2+ 0.16706597554433958
Cf:3+ Ho:3+ 0.16686277743167807
As:5+ In:3+ 0.1662994907274781
Pr:2+ Sc:3+ 0.16591540780583008
Nb:4+ Y:3+ 0.16557675576993244
Eu:2+ Yb:3+ 0.16557068637337982
Ir:3+ Y:3+ 0.1651760661612442
Li:1+ Nb:4+ 0.16511121580952637
C:4+ V:3+ 0.16482983657402567
Mo:5+ Nd:3+ 0.16481084618943412
N:3- Re:6+ 0.16476206407367794
Ni:2+ S:2- 0.16467790762599044
Cr:3+ In:2+ 0.1645496085621332
Ga:3+ Tb:3+ 0.16445428351705987
Li:1+ Rh:5+ 0.16442831606644018
Sc:3+ V:4+ 0.16400781722571947
La:3+ Pb:4+ 0.16398203739008002
Ce:2+ Ho:3+ 0.16383525566184043
Ag:1+ Re:5+ 0.1637540383916527
Ba:2+ Sm:2+ 0.16341369451653584
K:1+ Mo:5+ 0.16339345994406973
Cf:3+ N:3- 0.16336820625585743
Bk:3+ Mg:2+ 0.16311045090231643
Bk:3+ Fe:3+ 0.16308524083406664
Fe:3+ Si:4+ 0.163052329522147
Cr:4+ Tl:1+ 0.16296589256591554
Mn:3+ Tb:3+ 0.16295957639658024
B:3+ Ta:5+ 0.16288582256758163
Cd:2+ Ho:3+ 0.16287612857912173
Ce:2+ La:3+ 0.16279252362044686
In:3+ Rb:1+ 0.16271767372970036
N:3- W:3+ 0.16263625154854172
B:3+ Tb:3+ 0.16262110802122395
Ru:7+ Y:3+ 0.1625158919765183
As:5+ Mo:6+ 0.16230598355058753
Bk:3+ Nd:3+ 0.16228480640496792
Br:1- Ce:3+ 0.1622818424747883
V:4+ W:6+ 0.1622347091315628
Be:2+ Pr:3+ 0.16220093080581702
Ag:2+ Er:3+ 0.16218971709213975
Tl:1+ Y:3+ 0.16198959389579115
Bi:5+ Si:4+ 0.16175834855082927
Rb:1+ Se:4+ 0.16174526961378324
V:2+ W:6+ 0.1616721254880247
Ag:2+ P:5+ 0.16162316469506505
Cu:1+ Sb:3+ 0.16162029174341075
Cl:1- Y:3+ 0.16139780507468499
In:1+ Sc:3+ 0.1613630877877647
Br:1- Zr:4+ 0.161185597347757
I:1- In:1+ 0.16115194852087011
P:3+ Zn:2+ 0.16111457309345634
Gd:3+ I:7+ 0.1608155368350478
Eu:2+ Gd:3+ 0.16074943276921427
Nb:2+ Sc:3+ 0.16072980885449395
La:3+ Os:7+ 0.1607143755099354
Pb:4+ Tl:1+ 0.16063028330437568
Am:4+ Nd:3+ 0.16044477054034367
Hg:2+ Re:5+ 0.16035962288383387
Nd:3+ Tm:2+ 0.1598703504346124
Ce:3+ Mn:3+ 0.15981497490169355
Ba:2+ Co:2+ 0.15978678963341356
Er:3+ Sm:2+ 0.15968966924490266
In:1+ Y:3+ 0.15944333417722178
N:3- Pu:6+ 0.15935250533144313
Mn:6+ W:6+ 0.15929741574411554
Gd:3+ S:2- 0.15918139448012272
Fe:2+ Re:5+ 0.15917621900348927
Mo:3+ N:3- 0.15874007624593162
Rh:4+ Si:4+ 0.1581004092818451
Os:7+ Tl:1+ 0.1574026509354653
Eu:2+ Ho:3+ 0.15719103314778932
Eu:3+ Ti:4+ 0.15701656104693407
Mg:2+ Pd:3+ 0.15627597336859167
Ba:2+ Hg:2+ 0.15614496652787752
Pd:2+ Sm:3+ 0.155788182790055
Ho:3+ S:2- 0.15574178330364413
Mg:2+ Rh:2+ 0.1556406054593412
Ba:2+ Zn:2+ 0.15525498092144888
Cm:3+ Nd:3+ 0.15508295359411328
Cr:3+ D:1+ 0.1546320998125219
Bi:3+ Co:2+ 0.15436885060188937
Er:3+ Zr:3+ 0.15428405652241373
Er:3+ Np:3+ 0.15338196134730714
Rb:1+ Sm:2+ 0.15323325159336326
Sb:5+ Te:4+ 0.1531657534408289
Cu:1+ Na:1+ 0.15316222399831322
Ag:1+ Ta:5+ 0.1531527534389831
Eu:2+ Na:1+ 0.15310657413220877
Mg:2+ P:5+ 0.15291002171153117
Cr:5+ Sc:3+ 0.15290550616036958
Be:2+ Sm:3+ 0.15283702229692306
Li:1+ S:6+ 0.15283500447884038
Mg:2+ Ru:6+ 0.15263967560265715
Rb:1+ Sb:5+ 0.15242878114307665
Au:3+ Nd:3+ 0.152327731790577
Ag:1+ O:2- 0.15232125040820713
Sc:3+ Sn:4+ 0.1522551138839008
Pd:4+ W:6+ 0.15220927030182801
Ge:4+ Tl:3+ 0.15210899753979548
B:3+ V:3+ 0.1520084966929198
Cd:2+ Ir:5+ 0.15192197181998401
As:5+ Er:3+ 0.1518748342714937
Mn:4+ Yb:3+ 0.15183930116314226
Cr:3+ Sb:3+ 0.15176123394151975
Pr:3+ Se:2- 0.1517545834967468
Cl:1- In:1+ 0.15152037556391112
Fe:2+ La:3+ 0.15126578260993903
Mn:2+ Se:6+ 0.15121703806197254
Ba:2+ I:1- 0.15116668672145134
Mo:6+ Sn:4+ 0.15092566223587045
B:3+ Ti:3+ 0.1508961342722077
P:5+ Rh:5+ 0.1508471048311732
Ca:2+ Rh:5+ 0.15039259764181187
Br:1- Ti:4+ 0.15032389907374075
Mg:2+ Sc:2+ 0.1502748948216874
Fe:3+ W:3+ 0.15018042755859526
Cf:3+ Nd:3+ 0.15014293333965864
K:1+ Re:6+ 0.1501201939851789
Gd:3+ Pd:2+ 0.14979309091072632
Ca:2+ Tc:7+ 0.1497216479188994
Fe:3+ Hf:4+ 0.14948979057485923
Ca:2+ Re:6+ 0.14923863888901465
La:3+ Rh:4+ 0.14914600968965205
Cu:2+ Se:4+ 0.1490818495082646
Nd:3+ Pt:4+ 0.14888694877151434
Er:3+ V:4+ 0.14874023456337584
Gd:3+ I:1- 0.1487024915791883
In:3+ N:3- 0.1485311420629506
P:5+ V:4+ 0.14825179278310968
Ru:4+ Sm:3+ 0.1478242659394377
Ca:2+ Nd:2+ 0.14755060579801088
Ce:2+ Nd:3+ 0.1474217211722425
Am:3+ Er:3+ 0.14738618788847285
Er:3+ Pb:4+ 0.14734659884304388
Be:2+ Gd:3+ 0.14701429189954301
S:2- Sn:2+ 0.1469569585179901
C:4+ Si:4+ 0.14691358628390822
C:4+ Yb:3+ 0.14689399721463733
B:3+ Bi:3+ 0.1468878877670555
Ge:4+ Nb:5+ 0.1468618734617332
P:5+ Pb:4+ 0.14683189562836407
Cd:2+ Te:4+ 0.1467898498264982
Ge:4+ K:1+ 0.14646101771181347
Cd:2+ Tl:1+ 0.14645973768693069
Rh:4+ Tl:1+ 0.1460726660394268
Cl:1- Eu:3+ 0.14606172168815826
Cl:1- In:3+ 0.145513941366221
N:3- Sb:3+ 0.14546530896495447
Mn:3+ Pr:3+ 0.145431888251291
Mg:2+ N:5+ 0.1450653218052479
Ca:2+ Sn:3+ 0.14467538432504257
Ba:2+ Mg:2+ 0.14456952599260672
Li:1+ Sb:3+ 0.14408125002591696
P:4+ Zn:2+ 0.14402220207908678
Be:2+ Ho:3+ 0.14376137525037302
Cu:2+ Sr:2+ 0.1437335961204254
Pr:4+ Si:4+ 0.14366002903586286
Tl:1+ U:6+ 0.14363490091814488
Ca:2+ La:2+ 0.14361097147719876
Ba:2+ Np:4+ 0.14358044729617242
Br:1- Er:3+ 0.14303959981989442
Ni:3+ Sm:3+ 0.1425204672949883
Pd:2+ Y:3+ 0.14249545247908788
C:4+ Cr:3+ 0.14241288427280654
Ac:3+ Se:2- 0.14233627407590296
Al:3+ Pt:4+ 0.14208242433027032
Ag:3+ Si:4+ 0.1417810945713326
Sr:2+ Ta:5+ 0.14163068189423467
Mo:4+ Sr:2+ 0.14162459387787812
Ni:2+ Re:5+ 0.14147273935310126
B:3+ Ba:2+ 0.1412159271069326
Dy:2+ Si:4+ 0.1411499600283826
Br:1- Co:3+ 0.1411253926418875
C:4+ Zn:2+ 0.14076893439409913
Er:3+ I:7+ 0.14045945275093272
Mn:4+ Tl:1+ 0.14029536583541302
I:1- U:4+ 0.14020831758077584
Ba:2+ Mn:2+ 0.1395910128948049
Cl:1- Sr:2+ 0.13940643081665777
Ce:3+ I:1- 0.13925399498518307
Si:4+ U:3+ 0.1391733560681903
Ho:3+ Ru:4+ 0.13898928513141706
Ba:2+ U:5+ 0.13890039037758603
Mo:5+ Si:4+ 0.13887888236854873
Cr:5+ Er:3+ 0.13870056812425796
Cu:2+ V:3+ 0.13861506204470853
Cl:1- Pb:2+ 0.13847219987114107
Br:1- In:1+ 0.13835235439926502
Ga:3+ Sm:3+ 0.1382916086681906
I:1- Zr:4+ 0.13828979614299947
Ge:4+ Tb:3+ 0.13806008893323593
F:1- S:2- 0.1379155394222132
As:3+ Br:1- 0.13775275539805396
Ba:2+ Er:3+ 0.13732628589617374
Fe:3+ Th:4+ 0.13709336565075164
Cl:1- Tm:3+ 0.13689303544845957
Fe:3+ Re:5+ 0.136784686494698
K:1+ Si:4+ 0.13652868763816262
Ag:1+ F:1- 0.13652244192403815
Fe:4+ La:3+ 0.13621990851357224
I:5+ Na:1+ 0.13614394052624024
Bi:3+ Pt:4+ 0.13601747232294553
Cr:2+ Na:1+ 0.13597776378799928
C:4+ Tl:1+ 0.13573689861641702
La:3+ Pr:4+ 0.1354679421089908
Na:1+ Ru:4+ 0.1353719600517629
Bi:3+ Hg:2+ 0.13530471174533087
Ca:2+ P:5+ 0.13495656898470526
In:3+ Ir:5+ 0.13488599276566796
Co:2+ Re:5+ 0.13478426315878522
Te:4+ Zn:2+ 0.13459769715962874
Ho:3+ Se:2- 0.1345453829960502
Fe:3+ Sb:3+ 0.1343487366979728
Li:1+ Se:4+ 0.13430474629592146
N:3- Rh:3+ 0.13428214349506526
Bi:3+ Fe:2+ 0.13427263292115474
Co:4+ La:3+ 0.13400625192526233
K:1+ Rh:4+ 0.13388875737808303
Pb:2+ Si:4+ 0.13356091240919868
Ir:6+ Si:4+ 0.1334328118701213
As:5+ Cu:1+ 0.13325941592357174
Br:1- Sm:3+ 0.1327351736150029
Ba:2+ Lu:3+ 0.13222560948809442
Am:3+ Sr:2+ 0.13207698889281552
Nd:3+ Pd:2+ 0.13187650249494967
Cl:1- U:4+ 0.13182848319250698
Sb:5+ Tl:3+ 0.1316964178356178
Fe:3+ Sr:2+ 0.13156948007189093
La:3+ U:3+ 0.13126336777348402
Li:1+ U:3+ 0.13103115916120422
I:1- Nd:3+ 0.13088624126363563
As:3+ Sr:2+ 0.13060791074632783
Li:1+ Sn:2+ 0.1305527366832919
P:5+ Pd:2+ 0.1303556607627615
Ho:2+ Si:4+ 0.13012341431822988
Ba:2+ Ni:2+ 0.12971788228721753
Ga:3+ Sn:4+ 0.1296232004450519
Cu:1+ S:6+ 0.1294828275528195
Be:2+ Nd:3+ 0.12937831093018898
I:1- Ti:4+ 0.12899288773492937
Fe:3+ Ir:4+ 0.12885446368797293
Cu:3+ Si:4+ 0.12885187275234766
Bk:3+ Li:1+ 0.12877046248187135
Au:3+ Si:4+ 0.1283817315886766
Co:3+ Sm:3+ 0.12805128702956722
Br:1- Ca:2+ 0.12797970180384335
Br:1- In:3+ 0.12796081889599822
Ca:2+ Mn:4+ 0.12785993328911605
Ba:2+ Tl:3+ 0.12766261836208578
Am:4+ La:3+ 0.1275424145460982
Ga:3+ N:3- 0.12737710730629623
Er:3+ Ir:4+ 0.12721688066382483
Ir:4+ K:1+ 0.1271180456565345
Ba:2+ H:1+ 0.12689754249316504
Si:4+ Ti:2+ 0.12689507125598218
Co:3+ Si:4+ 0.12688780273472922
Ru:7+ Si:4+ 0.1267181562719653
B:3+ Sc:3+ 0.12658780692478383
C:4+ Mg:2+ 0.12612147376421845
C:4+ Fe:3+ 0.12610450271292253
B:3+ N:3- 0.1259584914833695
Ir:6+ La:3+ 0.12587552140122063
Sb:3+ Se:2- 0.12583317545758804
Br:1- Li:1+ 0.12569314579492868
Ir:5+ Tb:3+ 0.12558789024648007
Ge:2+ La:3+ 0.125155538127004
Nd:3+ Ru:4+ 0.12511368343582055
La:3+ Re:7+ 0.12444357274776978
Ba:2+ Nb:4+ 0.12424659175173017
S:2- Tm:3+ 0.12381075591415436
Se:4+ V:3+ 0.12359779407276036
Ge:4+ Mn:3+ 0.123147158148447
B:3+ Mo:6+ 0.12271444991816569
I:5+ Tl:1+ 0.12254237711578442
As:5+ Ho:3+ 0.12251222798937791
Mn:5+ Si:4+ 0.12250354322432842
Ba:2+ Te:4+ 0.12182113615938155
Cr:3+ Pt:4+ 0.12165716519124636
Cu:1+ Ho:3+ 0.12156720564239049
Cr:2+ K:1+ 0.12141854667282877
Sm:3+ Sn:4+ 0.12109583391683136
Ce:3+ Cl:1- 0.12095383891485642
K:1+ S:2- 0.12081326324374889
Br:1- U:4+ 0.12037421196954692
Co:2+ P:5+ 0.12027135435604722
Rh:4+ Sr:2+ 0.12010894684994469
Mg:2+ Rb:1+ 0.1200505414186229
Bi:3+ Ni:2+ 0.11937830289969346
Cf:3+ La:3+ 0.1193734634546218
Eu:2+ Si:4+ 0.11922727646709325
Sb:3+ Sr:2+ 0.11889745940905051
Ag:1+ I:1- 0.1188881570953984
Ca:2+ Dy:2+ 0.11881316133740295
Li:1+ V:2+ 0.11859642271038603
Mn:2+ S:6+ 0.11855670068742614
Hg:2+ Ho:3+ 0.11846023643325947
La:3+ Pt:4+ 0.11835475146225036
Tc:7+ Tl:1+ 0.11829866099836406
Cu:1+ Y:3+ 0.11821409899522715
Mg:2+ O:2- 0.11731573293181263
Ru:7+ Tl:1+ 0.11709777339504257
Ba:2+ N:5+ 0.11705184575442604
O:2- Th:4+ 0.11646303462146093
B:3+ Mg:2+ 0.11633085043486031
Ge:4+ Sm:3+ 0.11611846959858882
Hg:2+ S:2- 0.11608916776390778
Mn:3+ Nd:3+ 0.11602233667957226
Cu:1+ Lu:3+ 0.11589098950419581
Na:1+ Sb:3+ 0.11561621697427361
Bi:3+ Mg:2+ 0.11540550438165333
B:3+ Er:3+ 0.11484730837294671
S:2- Sm:2+ 0.11483100476417242
Ba:2+ I:7+ 0.11479253764374833
Se:2- Sm:2+ 0.11440361582828582
Br:3+ K:1+ 0.11439833344029583
Ca:2+ Sm:2+ 0.11423589017254239
Eu:3+ S:2- 0.11418919337341739
Cu:2+ La:3+ 0.1139485573046054
Am:4+ Ca:2+ 0.11380459097518185
Cl:1- Lu:3+ 0.1137825056962631
Ca:2+ Tm:2+ 0.11339941876716213
Br:1- Ti:3+ 0.11314608467683303
Rb:1+ Tc:7+ 0.1126657699537641
Mn:4+ Na:1+ 0.1122137755878465
Fe:4+ Sr:2+ 0.11218059393972053
Sr:2+ U:5+ 0.11214225143909824
Sr:2+ Tb:4+ 0.1120163963311829
I:1- Sn:4+ 0.11194572602835043
P:3+ Tl:1+ 0.11183609993848559
Ca:2+ Y:2+ 0.11157434678564333
La:3+ S:2- 0.11139969004382368
Cl:1- Co:3+ 0.11127840218247415
Ru:4+ Sr:2+ 0.1112450531150431
Cl:1- Ga:3+ 0.11104504028806012
As:5+ Fe:3+ 0.11078007727608839
Sn:4+ Y:3+ 0.11076103610440878
Ca:2+ Pu:4+ 0.11047213974118418
Pb:4+ Rb:1+ 0.11016161808859523
Ca:2+ Cm:3+ 0.11002011877641363
F:1- K:1+ 0.10992398724218404
Ca:2+ Np:3+ 0.10971481932326767
Ca:2+ Ho:2+ 0.1095950989574483
Cl:1- Cr:3+ 0.1094719169152008
Cu:2+ Lu:3+ 0.10934135776511396
Ge:4+ Ho:3+ 0.10920464820749902
N:3- Nb:5+ 0.10836921442951052
Ba:2+ Fe:4+ 0.10826824647167403
Mn:2+ S:2- 0.10786552860112772
Ba:2+ Ti:3+ 0.1074914594967154
Co:3+ P:5+ 0.10716504776038517
Nd:3+ S:6+ 0.10713045896582633
Rb:1+ Zn:2+ 0.10699703197795192
Ge:4+ Sr:2+ 0.10696377623769354
Bi:3+ Ga:3+ 0.10694762654198453
Ge:4+ Re:5+ 0.1064116664258761
La:3+ Sb:3+ 0.10629178186879104
Th:4+ Tl:1+ 0.10625264355840686
Bi:3+ Mn:3+ 0.10599360856252892
Ca:2+ Cl:1- 0.10596735298575015
Ga:3+ Pr:3+ 0.10562428351570931
Cu:2+ Nd:3+ 0.10556299640364206
Am:3+ Ca:2+ 0.10542812365351525
Ir:5+ Sr:2+ 0.10527521896946512
O:2- U:4+ 0.10517313370423469
Br:3+ Ca:2+ 0.10515188960698255
S:2- Yb:3+ 0.10484392071723249
La:3+ Pd:2+ 0.10480852304118195
Ca:2+ Th:3+ 0.10421817492282637
Ca:2+ Pu:6+ 0.10393887580476366
Sn:4+ Tb:3+ 0.10367700091339585
Ba:2+ Ge:4+ 0.10361489877212192
Ni:3+ Rb:1+ 0.10347345247716765
Co:3+ Rb:1+ 0.10313701284363098
Cl:1- U:6+ 0.10297021052410522
Li:1+ Mn:4+ 0.10294973997492514
Sr:2+ Te:6+ 0.10293080966691291
Be:2+ La:3+ 0.10284674352650797
Na:1+ Tc:7+ 0.10231939645858724
H:1+ Sr:2+ 0.1020078851939215
N:3- Ta:5+ 0.10199839048988676
Pu:4+ Sr:2+ 0.10191905639929172
Li:1+ P:4+ 0.10188829645841728
Ce:3+ Mn:2+ 0.1016382829492864
Cr:3+ Ir:5+ 0.10149972351430808
Li:1+ Np:4+ 0.10116031487825274
Cu:1+ F:1- 0.10103856814107834
Sb:5+ Sm:3+ 0.1004774189916496
Cu:1+ Tm:3+ 0.10040289886197541
Nb:4+ Sr:2+ 0.10029635379472163
Nd:3+ Re:5+ 0.10025710133633359
Cs:1+ U:4+ 0.10013502258171852
Tl:1+ U:4+ 0.09999434650339534
P:4+ Tl:1+ 0.09998659518622424
Rb:1+ S:2- 0.09988246994645311
Au:3+ Sr:2+ 0.0997316413422135
La:3+ Ru:4+ 0.09945069456030912
Li:1+ Ru:4+ 0.09927674898235081
Ni:4+ Sr:2+ 0.09891488933527111
N:3- Sr:2+ 0.09873818761353811
Mn:3+ Sm:3+ 0.0986732725201358
Tl:1+ Zr:4+ 0.09858960256536267
Np:4+ S:2- 0.09844460670700822
Li:1+ Ta:4+ 0.09839034403481524
Pb:2+ Yb:3+ 0.09834781227043711
Ca:2+ Cl:7+ 0.09822633064110568
Nd:2+ Sr:2+ 0.09800875196979879
Fe:4+ Li:1+ 0.09787977690752751
Al:3+ Sn:4+ 0.09783877010500965
Sr:2+ V:2+ 0.09782267322396142
K:1+ Se:2- 0.09751627002273487
Li:1+ Pr:4+ 0.09737450569242083
Sb:5+ Si:4+ 0.09735162314533358
Ce:4+ Sr:2+ 0.0972738212225021
Na:1+ P:5+ 0.09684273600323409
Bi:3+ Si:4+ 0.09677136135282062
Gd:3+ Ti:4+ 0.09659365135613199
Br:1- Sn:4+ 0.09610200592482326
Al:3+ Re:5+ 0.09567317511127493
Pr:3+ Si:4+ 0.0956375146772749
Cu:2+ Pr:3+ 0.0952679094344617
Ba:2+ Ta:5+ 0.09518674801164712
Ba:2+ V:2+ 0.09442617152376849
Ba:2+ Fe:2+ 0.0942506003815946
Li:1+ Yb:2+ 0.09412368495540321
Cl:1- Sn:2+ 0.0939592675648829
Am:3+ Ba:2+ 0.09387244516881416
Ba:2+ Ce:4+ 0.09386539552431669
Bi:3+ Mn:2+ 0.09364231094490945
Cs:1+ Te:4+ 0.09358918388386318
Te:4+ Tl:1+ 0.09344368621379393
Ag:2+ Li:1+ 0.09342747018154673
Ge:4+ V:3+ 0.09290824857455666
Np:4+ Se:2- 0.09264122001018608
Cu:2+ Dy:3+ 0.09263352794532764
B:3+ Ho:3+ 0.0926118974227249
B:3+ Mn:2+ 0.09227262962963861
La:3+ Mn:3+ 0.09221399678317926
Bi:3+ N:3- 0.09203483814722749
Bi:3+ Re:5+ 0.09160482688224447
Li:1+ Pa:4+ 0.0915716996117334
Pr:3+ Re:5+ 0.09049304752462256
Pt:4+ Si:4+ 0.09034367948856688
Mn:3+ Tl:1+ 0.09031561612597293
B:3+ W:6+ 0.09015552270548284
Ba:2+ Se:2- 0.09014108588082256
Rb:1+ Se:2- 0.09003489845824948
Rb:1+ Ru:5+ 0.09003200413257452
Mg:2+ S:2- 0.0900195686063007
Cl:1- I:5+ 0.08986171280685186
Cu:2+ Sm:3+ 0.08979859070702295
Cl:1- Ti:3+ 0.08920134811084508
Li:1+ Zr:3+ 0.08887173036714967
Cd:2+ N:3- 0.08867888126486656
Mo:3+ Si:4+ 0.08851951532179031
Mg:2+ V:5+ 0.08793275053702052
Rb:1+ Re:7+ 0.08767230274853455
Ba:2+ Mo:6+ 0.08741612491705637
H:1+ Mg:2+ 0.08706310340884105
Sr:2+ U:6+ 0.0869528206789645
Ba:2+ Pt:4+ 0.08691449678368876
K:1+ V:5+ 0.0867499916670316
K:1+ Pb:4+ 0.0865756348436203
Cl:1- Sc:3+ 0.0864861770648364
Dy:3+ Ge:4+ 0.08625455163095926
Cm:3+ S:2- 0.08619966128354208
As:5+ Tl:1+ 0.08583908538640667
Cf:3+ Li:1+ 0.08577574997796328
Li:1+ V:4+ 0.0856629203854962
Au:3+ Rb:1+ 0.08528027430026056
In:3+ Sr:2+ 0.08521244159641907
La:3+ S:6+ 0.08512889607378207
Cu:1+ O:2- 0.08505219067611881
K:1+ O:2- 0.08488818085984232
Li:1+ Pb:4+ 0.08485774776607816
Np:4+ Sr:2+ 0.08347411582962513
Ba:2+ Pd:2+ 0.08330232437224266
Nb:3+ Rb:1+ 0.08325858214495051
Ce:4+ Rb:1+ 0.08317859853147955
